"file","time.user.self","time.sys.self","time.elapsed","url","label","confirmed","manual","width","height","yaw","roll","pitch","points","similarities","tid","recognizable","attributes.face.value","attributes.face.confidence","center.x","center.y","eye_left.x","eye_left.y","eye_left.confidence","eye_left.id","eye_right.x","eye_right.y","eye_right.confidence","eye_right.id","mouth_center.x","mouth_center.y","mouth_center.confidence","mouth_center.id","nose.x","nose.y","nose.confidence","nose.id"
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0009.png",0.0100000000002183,0,1.37900000000081,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0009.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0010.png",0.00999999999930878,0,1.44199999999546,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0010.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0011.png",0,0,3.62699999999313,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0011.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0012.png",0.00999999999930878,0,2.02999999999884,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0012.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0013.png",0,0,1.375,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0013.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0014.png",0.0100000000002183,0,1.44700000000012,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0014.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0015.png",0.0100000000002183,0,1.53699999999662,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0015.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0016.png",0.0100000000002183,0,1.51999999998952,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0016.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0017.png",0.0100000000002183,0,1.4719999999943,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0017.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0018.png",0.0100000000002183,0,1.44700000000012,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0018.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0019.png",0,0.0099999999999909,1.63800000000629,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0019.png",NA,FALSE,FALSE,6.75,12,6,-2,-12,NA,NA,"TEMP_F@0d3ed635034f989a60bc575b018300d4_1bcba8f1d1ea5_48.38_47.11_0_1",TRUE,"true",48,48.38,47.11,50.12,44.22,92,449,46.75,44.44,91,450,48.62,50.67,87,615,48.25,48.44,83,403
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0020.png",0.0100000000002183,0,1.67500000000291,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0020.png",NA,FALSE,FALSE,7.75,13.78,17,3,-5,NA,NA,"TEMP_F@00a4c60304ba5e1258dc5efa02e000d7_4b8de3874340e_92.00_47.78_0_1",TRUE,"true",52,92,47.78,94.12,44.67,95,449,90.25,44.44,95,450,91.88,51.11,92,615,91.38,47.78,90,403
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0021.png",0.0100000000002183,0,1.47400000000198,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0021.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0022.png",0.0100000000002183,0,1.75299999999697,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0022.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0023.png",0.00999999999930878,0,1.44700000000012,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0023.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0024.png",0.00999999999930878,0,1.49000000000524,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0024.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0025.png",0,0,1.37299999999232,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0025.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0026.png",0.0100000000002183,0,1.42500000000291,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0026.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0027.png",0.00999999999930878,0,1.40600000000268,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0027.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0028.png",0,0.0099999999999909,1.49199999999837,"http://on-the-t.com/assets/match_images/2016_RLA_R01_JDuckworth_AUS_vs_LHewitt_AUS_MS150_clip.0028.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
